URL,Size (Bytes),# of Outlinks,Content Type
https://www.usatoday.com/story/life/2013/09/28/snl-five-questions/2888071/,106379,131,text/html
https://www.usatoday.com/story/news/politics/elections/2019/08/15/john-hickenlooper-drops-out-2020-presidential-race-aides-say/1903087001/,128744,144,text/html
https://www.usatoday.com/story/money/2020/02/22/this-trend-is-quietly-derailing-your-retirement/111337762/,121140,147,text/html
https://www.usatoday.com/story/life/2013/09/16/tv-on-the-web-exclusive-gina-gershon-cleans-up/2820775/,102705,132,text/html
https://www.usatoday.com/story/news/politics/2020/02/13/gallup-poll-says-6-10-americans-feel-better-off-3-years-after-trump/4747228002/,117157,140,text/html
https://www.usatoday.com/story/news/world/2020/02/22/coronavirus-italy-towns-lockdown-deaths-virus-spreads/4841539002/,124579,142,text/html
https://www.usatoday.com/story/news/politics/elections/2019/06/01/maryland-gov-larry-hogan-wont-test-trump-gop-primary/1315958001/,107625,134,text/html
https://www.usatoday.com/story/news/nation/2013/11/14/nj-2-other-states-tax-health-savings-accounts/3557895/,108351,133,text/html
https://www.usatoday.com/story/sports/nfl/columnist/bell/2019/01/14/nfl-playoffs-saints-rams-nfc-title-game/2567909002/,126655,141,text/html
https://www.usatoday.com/sitemap/2018/may/8/,201588,309,text/html
https://www.usatoday.com/story/tech/2013/04/19/apple-yahoo-minyanville/2096361/,102785,133,text/html
https://www.usatoday.com/sitemap/2019/november/26/,202241,308,text/html
https://www.usatoday.com/picture-gallery/money/business/2013/06/22/emotional-and-controversial-ads-win-big-at-cannes-ad-festival/2443783/,156357,104,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/20/president-trump-arizona-rally-facts-immigration-economy-health-claims/4819085002/,133939,157,text/html
https://www.usatoday.com/sitemap/2014/august/9/,195653,308,text/html
https://www.usatoday.com/story/sports/tennis/2018/09/08/serena-williams-accuses-us-open-chair-umpire-carlos-ramos-sexism/1243767002/,122112,152,text/html
https://www.usatoday.com/story/money/business/2013/11/28/petrochina-exxon-iraq/3775461/,100892,130,text/html
https://www.usatoday.com/story/news/politics/elections/2016/02/25/texas-primary-cruz-trump-super-tuesday/80879208/,123065,137,text/html
https://www.usatoday.com/sitemap/2018/june/17/,198572,294,text/html
https://www.usatoday.com/story/sports/tennis/2013/06/21/jamie-hampton-caroline-wozniacki-eastbourne--elena-vesnina-wimbledon/2445977/,112652,133,text/html
https://www.usatoday.com/story/life/people/2013/11/15/jean-claude-van-dammes-epic-split-stunt-goes-viral/3572101/,110698,133,text/html
https://www.usatoday.com/story/entertainment/celebrities/2019/12/04/duchess-kate-takes-over-queen-elizabeth-patronage-after-65-years/2606311001/,113712,136,text/html
https://www.usatoday.com/story/travel/destinations/2018/12/06/los-angeles-travel-one-day/2111005002/,120967,144,text/html
https://www.usatoday.com/story/sports/boxing/2017/08/20/conor-mcgregor-and-his-team-unfazed-ahead-floyd-mayweather-bout/584589001/,116030,136,text/html
https://www.usatoday.com/sports/mlb/sagarin/2020/team/,993656,292,text/html
https://www.usatoday.com/story/opinion/2013/11/27/iran-israel-nuclear-program-your-say/3773625/,91049,111,text/html
https://www.usatoday.com/videos/sports/nba/2013/06/21/2445669/,150443,106,text/html
https://www.usatoday.com/story/theoval/2013/05/17/obama-baltimore-jobs-tour/2193195/,84208,110,text/html
https://www.usatoday.com/sports/ncaaf/sagarin/2020/team/,391510,291,text/html
https://www.usatoday.com/sitemap/2015/february/19/,197969,310,text/html
https://www.usatoday.com/story/money/business/2013/04/19/high-tech-dry-cleaning-bizzie-boxes/2096003/,110195,133,text/html
https://www.usatoday.com/story/news/nation/2013/11/27/andrew-young-king-children/3773659/,110742,133,text/html
https://www.usatoday.com/sports/ncaab/sagarin/2010/team/,370849,289,text/html
https://www.usatoday.com/story/tech/2020/02/21/netflix-hbo-disney-hulu-paying-too-much-for-streaming/111337644/,118098,146,text/html
https://www.usatoday.com/story/onpolitics/2013/05/17/gabrielle-giffords-fulbright-scholarships-obama/2193731/,83383,110,text/html
https://www.usatoday.com/story/life/theater/2013/11/14/off-broadway-review-little-miss-sunshine/3514745/,109517,132,text/html
https://www.usatoday.com/sitemap/2018/may/9/,202163,309,text/html
https://www.usatoday.com/story/tech/2015/10/19/amazon-cracks-down-fake-reviews/74213892/,118735,135,text/html
https://www.usatoday.com/sports/nhl/sagarin/2006/rating/,298154,288,text/html
https://www.usatoday.com/story/sports/ncaaf/2013/02/07/bcs-college-football-playoff-bob-bowlsby-jack-swarbrick-john-swofford/1898903/,113359,135,text/html
https://www.usatoday.com/story/news/politics/2019/12/04/nato-leaders-gossip-trump-video/2606117001/,115018,138,text/html
https://www.usatoday.com/sitemap/2019/november/25/,202517,307,text/html
https://www.usatoday.com/story/news/nation/2019/04/18/turpins-sentenced-torturing-their-13-children/3515344002/,131449,153,text/html
https://www.usatoday.com/story/news/politics/elections/2020/02/07/joe-walsh-ends-2020-republican-primary-challenge-president-trump/4688784002/,126949,141,text/html
https://www.usatoday.com/sitemap/2014/august/8/,195397,309,text/html
https://www.usatoday.com/sitemap/2018/april/8/,202523,308,text/html
https://www.usatoday.com/sitemap/2018/june/16/,199066,296,text/html
https://www.usatoday.com/story/life/2017/01/19/ivanka-goes-green-outshines-melania-pre-inaugural-trump-family-appearance/96791210/,126644,140,text/html
https://www.usatoday.com/story/life/allthemoms/2018/07/27/what-preeclampsia-and-does-still-kill-women-u-s/795635002/,119504,135,text/html
https://www.usatoday.com/story/news/nation/2013/02/08/alabama-immigrants-sue-online-database/1901675/,112613,134,text/html
https://www.usatoday.com/story/sports/nba/2013/11/27/bulls-crush-pistons-first-win-without-derrick-rose/3773891/,111414,137,text/html
https://www.usatoday.com/story/sports/nhl/leafs/2013/09/10/nazem-kadri-signs-contract-maple-leafs/2796411/,106471,133,text/html
https://www.usatoday.com/videos/news/2013/05/17/2193205/,150916,106,text/html
https://www.usatoday.com/story/news/nation/2013/11/28/thanksgiving-hanukkah-dinner-calories-exercise/3759869/,108234,137,text/html
https://www.usatoday.com/videos/weather/2013/09/11/2796161/,149874,102,text/html
https://www.usatoday.com/sitemap/2018/may/6/,202630,308,text/html
https://www.usatoday.com/story/news/nation/2020/01/23/coronavirus-wuhan-china-quarantine-vaccine/4551112002/,122330,137,text/html
https://www.usatoday.com/story/money/2020/02/20/cereal-13-box-general-mills-offers-morning-summit-option/4817525002/,108456,136,text/html
https://www.usatoday.com/story/news/nation/2013/02/08/gun-backpack-philadelphia/1901345/,98826,132,text/html
https://www.usatoday.com/sitemap/2018/june/15/,201834,308,text/html
https://www.usatoday.com/story/opinion/2013/12/23/pope-francis-vatican-other-views-editorials-debates/4182393/,88712,115,text/html
https://www.usatoday.com/sitemap/2019/november/28/,202128,308,text/html
https://www.usatoday.com/videos/news/2013/12/24/4188209/,150829,106,text/html
https://www.usatoday.com/story/life/movies/2013/05/16/cannes-fruitvale-ryan-coogler-michael-b-jordan-octavia-spencer/2165273/,110484,134,text/html
https://www.usatoday.com/story/cruiselog/2013/05/17/viking-ocean-cruise-line-new/2193221/,90860,115,text/html
https://www.usatoday.com/story/news/politics/onpolitics/2016/08/14/donald-trump-ohio-republican-president-islamic-state-isis/88716762/,106826,132,text/html
https://www.usatoday.com/sports/nhl/sagarin/2009/rating/,298482,288,text/html
https://www.usatoday.com/picture-gallery/sports/ncaaf/2013/09/10/10-best-games-of-college-football-week-3/2793369/,152355,104,text/html
https://www.usatoday.com/sitemap/2014/february/27/,196432,309,text/html
https://www.usatoday.com/story/money/2020/01/25/cyber-security-threats-2020-where-your-money-safe/4534540002/,116929,137,text/html
https://www.usatoday.com/story/money/cars/2020/02/20/consumer-reports-top-picks-new-cars-trucks-suvs-2020/4797858002/,120373,137,text/html
https://www.usatoday.com/story/sports/nfl/steelers/2013/04/18/steelers-2013-schedule/2093237/,100934,129,text/html
https://www.usatoday.com/story/sports/nba/lakers/2020/01/25/lebron-james-passes-kobe-bryant-third-all-time-scoring-list/4577907002/,118767,140,text/html
https://www.usatoday.com/story/sports/nfl/broncos/2013/04/18/nfl-season-opener-denver-broncos-baltimore-ravens-peyton-manning/2095379/,106616,134,text/html
https://www.usatoday.com/story/life/music/2013/09/10/cma-award-nominations-analysis-taylor-swift-kacey-musgraves/2795035/,110200,134,text/html
https://www.usatoday.com/videos/news/2013/12/24/4187797/,151385,106,text/html
https://www.usatoday.com/story/sports/wnba/2020/01/27/maya-moore-at-peace-with-decision-to-skip-second-wnba-season/41076581/,107838,132,text/html
https://www.usatoday.com/story/news/education/2019/10/16/slavery-black-history-1619-abolished-quiz/2290336001/,82444,104,text/html
https://www.usatoday.com/sitemap/2018/may/7/,202673,308,text/html
https://www.usatoday.com/sitemap/2019/november/27/,202227,308,text/html
https://www.usatoday.com/videos/life/style/2013/09/11/2796883/,151289,106,text/html
https://www.usatoday.com/sitemap/2018/june/14/,202662,309,text/html
https://www.usatoday.com/story/onpolitics/2013/07/03/ashley-judd-lundergan-grimes-kentucky-senate/2485943/,83876,111,text/html
https://www.usatoday.com/story/sports/highschool/2020/02/07/usa-today-high-school-sports-awards-los-angeles-girls-golf/4672966002/,112940,135,text/html
https://www.usatoday.com/videos/news/2013/05/31/2378625/,150959,106,text/html
https://www.usatoday.com/story/life/music/2014/12/16/2015-rock-hall-of-fame-inductees/20310347/,112057,132,text/html
https://www.usatoday.com/story/sports/nhl/2013/06/01/nashville-predators-draft-pick/2381095/,108567,133,text/html
https://www.usatoday.com/sitemap/2014/february/28/,196247,309,text/html
https://www.usatoday.com/story/news/politics/2020/02/21/arthur-dam-spouse-katie-hill-ex-fundraiser-faces-hacking-charge/4834045002/,116689,137,text/html
https://www.usatoday.com/story/sports/nfl/patriots/2013/04/18/patriots-2013-schedule/2093221/,99506,129,text/html
https://www.usatoday.com/sitemap/2019/july/14/,195076,275,text/html
https://www.usatoday.com/sitemap/2018/may/4/,201911,308,text/html
https://www.usatoday.com/sitemap/2014/august/5/,195630,310,text/html
https://www.usatoday.com/story/sports/nfl/cowboys/2013/12/23/tony-romo-injury-kyle-orton-dallas-cowboys/4183609/,111556,136,text/html
https://www.usatoday.com/story/opinion/2013/04/18/ricin-letters-boston-bombings-your-say/2095215/,87734,111,text/html
https://www.usatoday.com/story/life/music/2013/07/02/neil-diamond-freedom-song-fourth-of-july/2479845/,111443,133,text/html
https://www.usatoday.com/sitemap/2017/august/28/,202000,309,text/html
https://www.usatoday.com/sitemap/2019/november/22/,202612,309,text/html
https://www.usatoday.com/story/weather/2013/06/01/tornadoes-oklahoma-midwest-plains/2379203/,112275,132,text/html
https://www.usatoday.com/sitemap/2019/july/9/,203647,308,text/html
https://www.usatoday.com/story/life/people/2013/12/13/stars-celebrate-at-premiere-of-her/4008189/,106911,133,text/html
https://www.usatoday.com/media/latest/videos/travel/cruises/,232187,179,text/html
https://www.usatoday.com/story/tech/2017/01/04/28-coolest-ces-products/96098496/,125984,139,text/html
https://www.usatoday.com/story/sports/nba/2020/01/23/inside-kobe-bryant-mamba-sports-academy/4527552002/,119414,138,text/html
https://www.usatoday.com/videos/virtual-reality/vrtually-there/2017/05/24/vr-climb-legendary-50-ft-rock-wall-no-ropes/102038256/,224172,134,text/html
https://www.usatoday.com/story/sports/nba/2020/01/26/kobe-bryant-helicopter-travel-common-avoid-la-traffic-stay-fresh/4584066002/,121431,137,text/html
https://www.usatoday.com/story/life/entertainthis/2015/03/17/meghan-trainor-dear-future-husband-music-video/77582700/,102452,135,text/html
https://www.usatoday.com/story/sports/highschool/2020/02/18/usa-today-high-school-sports-awards-fall-nominees-los-angeles/4793446002/,110638,136,text/html
https://www.usatoday.com/story/money/cars/2013/06/01/barack-obama-lobby-electric-cars/2378091/,107069,132,text/html
https://www.usatoday.com/videos/news/2013/09/11/2796721/,150584,106,text/html
https://www.usatoday.com/story/theoval/2013/07/03/obama-westboro-baptist-church-white-house-petitions/2485399/,86450,111,text/html
https://www.usatoday.com/story/news/nation/2013/11/27/crash-victim-defies-the-odds/3773627/,115752,133,text/html
https://www.usatoday.com/videos/news/2013/09/11/2798637/,150969,106,text/html
https://www.usatoday.com/story/news/2017/10/12/strong-winds-low-humidity-drive-anotherdeadly-california-wildfires-fed-more-strong-winds-low-humidit/756944001/,117775,141,text/html
https://www.usatoday.com/videos/tech/columnist/talkingtech/2013/06/01/2380581/,150805,106,text/html
https://www.usatoday.com/videos/virtual-reality/2017/09/18/witness-emergency-nascar-repair-vr/105629054/,222446,134,text/html
https://www.usatoday.com/sitemap/2018/may/5/,202470,308,text/html
https://www.usatoday.com/sitemap/2014/august/4/,195776,309,text/html
https://www.usatoday.com/sitemap/2017/august/27/,202130,308,text/html
https://www.usatoday.com/story/money/markets/2013/12/13/stocks-friday/4008205/,105045,133,text/html
https://www.usatoday.com/sitemap/2019/july/8/,202689,308,text/html
https://www.usatoday.com/story/news/politics/elections/2020/01/13/election-2020-cory-booker-ends-presidential-campaign/3789332002/,127553,142,text/html
https://www.usatoday.com/story/news/world/2016/03/22/brussels-belgium-terror-attacks-italy-united-kingdom-germany/82113616/,144956,138,text/html
https://www.usatoday.com/videos/news/2013/06/04/2387751/,151370,106,text/html
https://www.usatoday.com/sitemap/2019/november/21/,202625,308,text/html
https://www.usatoday.com/videos/life/movies/2013/12/13/4009375/,150680,106,text/html
https://www.usatoday.com/picture-gallery/news/nation/2013/05/31/firefighters-battle-deadly-houston-blaze/2378781/,153144,104,text/html
https://www.usatoday.com/story/tech/gaming/2020/01/14/dungeons-dragons-role-playing-game-popular-again-why/4427635002/,128586,150,text/html
https://www.usatoday.com/story/tech/2015/07/07/google-self-driving-cars-heading-to-austin/29823039/,104106,131,text/html
https://www.usatoday.com/story/onpolitics/2013/12/13/sarah-palin-paul-ryan-budget-deal/4009103/,87805,114,text/html
https://www.usatoday.com/story/news/nation/2015/05/04/prophet-mohammed-cartoon-shootings-texas/26858741/,122103,138,text/html
https://www.usatoday.com/story/sports/olympics/2013/05/31/ioc-president-jacques-rogge-defends-system-on-wrestlings-olympic-status/2378727/,112173,133,text/html
https://www.usatoday.com/pages/interactives/podcasts/,180820,60,text/html
https://www.usatoday.com/sitemap/2017/may/29/,202245,308,text/html
https://www.usatoday.com/picture-gallery/sports/nba/playoffs/2013/06/04/2013-nba-finals-how-miami-heats-roster-was-built/2387123/,153567,104,text/html
https://www.usatoday.com/story/money/business/2013/06/04/salesforcecom-buying-exacttarget-for-234b/2387599/,104312,131,text/html
https://www.usatoday.com/videos/virtual-reality/vrtually-there/2017/07/13/vr-step-into-steel-cage-mma-master-chael-sonnen/103606862/,224278,135,text/html
https://www.usatoday.com/videos/sports/nfl/2013/06/04/2388147/,151101,106,text/html
https://www.usatoday.com/story/tech/columnist/2020/02/15/webcam-security-heres-some-simple-tips-protect-your-privacy/4749529002/,125873,149,text/html
https://www.usatoday.com/sitemap/2018/may/2/,201584,309,text/html
https://www.usatoday.com/sitemap/2014/august/7/,195523,309,text/html
https://www.usatoday.com/story/todayinthesky/2013/12/13/airlines-expect-profits-to-jump-to-record-high/4008559/,89439,112,text/html
https://www.usatoday.com/sitemap/2014/november/30/,197231,309,text/html
https://www.usatoday.com/sitemap/2019/november/24/,202297,307,text/html
https://www.usatoday.com/sitemap/2019/july/7/,194117,274,text/html
https://www.usatoday.com/story/sports/boxing/2017/08/21/floyd-mayweather-conor-mcgregor-hype-train-rolls-left-handed-concoction/587312001/,114298,135,text/html
